Source,Target,Type,Industry
prognoser,rapportering,Undirected,Olje og gass
prognoser,budsjettarbeid,Undirected,Olje og gass
prognoser,automatisering,Undirected,Olje og gass
prognoser,controlling,Undirected,Olje og gass
prognoser,analyser økonomiske data,Undirected,Olje og gass
rapportering,budsjettarbeid,Undirected,Olje og gass
rapportering,automatisering,Undirected,Olje og gass
rapportering,controlling,Undirected,Olje og gass
rapportering,analyser økonomiske data,Undirected,Olje og gass
budsjettarbeid,automatisering,Undirected,Olje og gass
budsjettarbeid,controlling,Undirected,Olje og gass
budsjettarbeid,analyser økonomiske data,Undirected,Olje og gass
automatisering,controlling,Undirected,Olje og gass
automatisering,analyser økonomiske data,Undirected,Olje og gass
controlling,analyser økonomiske data,Undirected,Olje og gass
koordinere prosjekter og forbedringsaktiviteter for it - løsninger,dataanalyseverktøy,Undirected,Bank
koordinere prosjekter og forbedringsaktiviteter for it - løsninger,bygge datadashboard,Undirected,Bank
koordinere prosjekter og forbedringsaktiviteter for it - løsninger,prosessanalyse,Undirected,Bank
koordinere prosjekter og forbedringsaktiviteter for it - løsninger,microsoft excel,Undirected,Bank
dataanalyseverktøy,bygge datadashboard,Undirected,Bank
dataanalyseverktøy,prosessanalyse,Undirected,Bank
dataanalyseverktøy,microsoft excel,Undirected,Bank
bygge datadashboard,prosessanalyse,Undirected,Bank
bygge datadashboard,microsoft excel,Undirected,Bank
prosessanalyse,microsoft excel,Undirected,Bank
sap s/4hana,prognoser,Undirected,Olje og gass
sap s/4hana,rapportering,Undirected,Olje og gass
sap s/4hana,budsjettarbeid,Undirected,Olje og gass
sap s/4hana,power bi,Undirected,Olje og gass
sap s/4hana,finansanalyse,Undirected,Olje og gass
sap s/4hana,microsoft office,Undirected,Olje og gass
prognoser,power bi,Undirected,Olje og gass
prognoser,finansanalyse,Undirected,Olje og gass
prognoser,microsoft office,Undirected,Olje og gass
rapportering,power bi,Undirected,Olje og gass
rapportering,finansanalyse,Undirected,Olje og gass
rapportering,microsoft office,Undirected,Olje og gass
budsjettarbeid,power bi,Undirected,Olje og gass
budsjettarbeid,finansanalyse,Undirected,Olje og gass
budsjettarbeid,microsoft office,Undirected,Olje og gass
power bi,finansanalyse,Undirected,Olje og gass
power bi,microsoft office,Undirected,Olje og gass
finansanalyse,microsoft office,Undirected,Olje og gass
prosjektstyringsmetodikk,python (dataprogrammering),Undirected,IT
prosjektstyringsmetodikk,databanksystemforståelse,Undirected,IT
prosjektstyringsmetodikk,sql,Undirected,IT
prosjektstyringsmetodikk,agile scrum,Undirected,IT
prosjektstyringsmetodikk,it infrastructure library (itil),Undirected,IT
prosjektstyringsmetodikk,prince 2 prosjektledelse metodikk,Undirected,IT
python (dataprogrammering),databanksystemforståelse,Undirected,IT
python (dataprogrammering),sql,Undirected,IT
python (dataprogrammering),agile scrum,Undirected,IT
python (dataprogrammering),it infrastructure library (itil),Undirected,IT
python (dataprogrammering),prince 2 prosjektledelse metodikk,Undirected,IT
databanksystemforståelse,sql,Undirected,IT
databanksystemforståelse,agile scrum,Undirected,IT
databanksystemforståelse,it infrastructure library (itil),Undirected,IT
databanksystemforståelse,prince 2 prosjektledelse metodikk,Undirected,IT
sql,agile scrum,Undirected,IT
sql,it infrastructure library (itil),Undirected,IT
sql,prince 2 prosjektledelse metodikk,Undirected,IT
agile scrum,it infrastructure library (itil),Undirected,IT
agile scrum,prince 2 prosjektledelse metodikk,Undirected,IT
it infrastructure library (itil),prince 2 prosjektledelse metodikk,Undirected,IT
microsoft excel,risikostyring,Undirected,Industri og produksjon
microsoft excel,microsoft power point 2011,Undirected,Industri og produksjon
microsoft excel,rapportering,Undirected,Industri og produksjon
risikostyring,microsoft power point 2011,Undirected,Industri og produksjon
risikostyring,rapportering,Undirected,Industri og produksjon
microsoft power point 2011,rapportering,Undirected,Industri og produksjon
prognoser,maskinlæringsmetoder,Undirected,Bank
prognoser,python (dataprogrammering),Undirected,Bank
prognoser,analysere data,Undirected,Bank
prognoser,sql,Undirected,Bank
prognoser,lage prediktive modeller,Undirected,Bank
prognoser,statistisk modellering,Undirected,Bank
maskinlæringsmetoder,python (dataprogrammering),Undirected,Bank
maskinlæringsmetoder,analysere data,Undirected,Bank
maskinlæringsmetoder,sql,Undirected,Bank
maskinlæringsmetoder,lage prediktive modeller,Undirected,Bank
maskinlæringsmetoder,statistisk modellering,Undirected,Bank
python (dataprogrammering),analysere data,Undirected,Bank
python (dataprogrammering),lage prediktive modeller,Undirected,Bank
python (dataprogrammering),statistisk modellering,Undirected,Bank
analysere data,sql,Undirected,Bank
analysere data,lage prediktive modeller,Undirected,Bank
analysere data,statistisk modellering,Undirected,Bank
sql,lage prediktive modeller,Undirected,Bank
sql,statistisk modellering,Undirected,Bank
lage prediktive modeller,statistisk modellering,Undirected,Bank
mergers & acquisitions (m&a),teknikker for virksomhetsverdsetting,Undirected,Bank
mergers & acquisitions (m&a),norsk,Undirected,Bank
mergers & acquisitions (m&a),corporate finance,Undirected,Bank
mergers & acquisitions (m&a),modellering (økonomi),Undirected,Bank
mergers & acquisitions (m&a),finansanalyse,Undirected,Bank
teknikker for virksomhetsverdsetting,norsk,Undirected,Bank
teknikker for virksomhetsverdsetting,corporate finance,Undirected,Bank
teknikker for virksomhetsverdsetting,modellering (økonomi),Undirected,Bank
teknikker for virksomhetsverdsetting,finansanalyse,Undirected,Bank
norsk,corporate finance,Undirected,Bank
norsk,modellering (økonomi),Undirected,Bank
norsk,finansanalyse,Undirected,Bank
corporate finance,modellering (økonomi),Undirected,Bank
corporate finance,finansanalyse,Undirected,Bank
modellering (økonomi),finansanalyse,Undirected,Bank
prognoser,norsk,Undirected,Bank
prognoser,bokføring,Undirected,Bank
prognoser,erp-systemer,Undirected,Bank
prognoser,microsoft excel,Undirected,Bank
rapportering,analysere data,Undirected,Bank
rapportering,norsk,Undirected,Bank
rapportering,bokføring,Undirected,Bank
rapportering,erp-systemer,Undirected,Bank
analysere data,norsk,Undirected,Bank
analysere data,bokføring,Undirected,Bank
analysere data,controlling,Undirected,Bank
analysere data,erp-systemer,Undirected,Bank
analysere data,microsoft excel,Undirected,Bank
norsk,bokføring,Undirected,Bank
norsk,controlling,Undirected,Bank
norsk,erp-systemer,Undirected,Bank
norsk,microsoft excel,Undirected,Bank
bokføring,controlling,Undirected,Bank
bokføring,erp-systemer,Undirected,Bank
bokføring,microsoft excel,Undirected,Bank
controlling,erp-systemer,Undirected,Bank
controlling,microsoft excel,Undirected,Bank
erp-systemer,microsoft excel,Undirected,Bank
prosjekteringsledelse,due diligence,Undirected,Konsulent og rådgivning
prosjekteringsledelse,forretningsstrategiplaner,Undirected,Konsulent og rådgivning
prosjekteringsledelse,markedsanalyse,Undirected,Konsulent og rådgivning
prosjekteringsledelse,håndtere fusjoner og oppkjøp,Undirected,Konsulent og rådgivning
due diligence,forretningsstrategiplaner,Undirected,Konsulent og rådgivning
due diligence,markedsanalyse,Undirected,Konsulent og rådgivning
due diligence,håndtere fusjoner og oppkjøp,Undirected,Konsulent og rådgivning
forretningsstrategiplaner,markedsanalyse,Undirected,Konsulent og rådgivning
forretningsstrategiplaner,håndtere fusjoner og oppkjøp,Undirected,Konsulent og rådgivning
markedsanalyse,håndtere fusjoner og oppkjøp,Undirected,Konsulent og rådgivning
planlegge software-testing,prosjekteringsledelse,Undirected,Bank
planlegge software-testing,behov og kravsanalyse,Undirected,Bank
prosjekteringsledelse,behov og kravsanalyse,Undirected,Bank
amazon web services (aws),sql,Undirected,Bank
amazon web services (aws),business-analyse,Undirected,Bank
amazon web services (aws),konsekvensanalyse,Undirected,Bank
sql,business-analyse,Undirected,Bank
sql,konsekvensanalyse,Undirected,Bank
business-analyse,konsekvensanalyse,Undirected,Bank
rapportering,standardisere prosesser,Undirected,Drift og vedlikeholdstjenester
rapportering,behandle data,Undirected,Drift og vedlikeholdstjenester
rapportering,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
rapportering,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,analysere data,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,behandle data,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,power bi,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,microsoft excel,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
standardisere prosesser,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
analysere data,behandle data,Undirected,Drift og vedlikeholdstjenester
analysere data,power bi,Undirected,Drift og vedlikeholdstjenester
analysere data,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
analysere data,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
behandle data,power bi,Undirected,Drift og vedlikeholdstjenester
behandle data,microsoft excel,Undirected,Drift og vedlikeholdstjenester
behandle data,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
behandle data,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
power bi,microsoft excel,Undirected,Drift og vedlikeholdstjenester
power bi,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
power bi,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
microsoft excel,kvalitetssikring av data,Undirected,Drift og vedlikeholdstjenester
microsoft excel,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
kvalitetssikring av data,gode norsk- og engelskkunnskaper,Undirected,Drift og vedlikeholdstjenester
finansiell rapportering,mergers & acquisitions (m&a),Undirected,Bank
finansiell rapportering,analyser av nøkkeltall,Undirected,Bank
finansiell rapportering,budsjettarbeid,Undirected,Bank
finansiell rapportering,finansiell planlegging og analyse,Undirected,Bank
finansiell rapportering,likviditetsstyring,Undirected,Bank
finansiell rapportering,treasury/risk management (fi-fscm-trm),Undirected,Bank
mergers & acquisitions (m&a),analyser av nøkkeltall,Undirected,Bank
mergers & acquisitions (m&a),budsjettarbeid,Undirected,Bank
mergers & acquisitions (m&a),finansiell planlegging og analyse,Undirected,Bank
mergers & acquisitions (m&a),likviditetsstyring,Undirected,Bank
mergers & acquisitions (m&a),treasury/risk management (fi-fscm-trm),Undirected,Bank
analyser av nøkkeltall,budsjettarbeid,Undirected,Bank
analyser av nøkkeltall,finansiell planlegging og analyse,Undirected,Bank
analyser av nøkkeltall,likviditetsstyring,Undirected,Bank
analyser av nøkkeltall,treasury/risk management (fi-fscm-trm),Undirected,Bank
budsjettarbeid,finansiell planlegging og analyse,Undirected,Bank
budsjettarbeid,likviditetsstyring,Undirected,Bank
budsjettarbeid,treasury/risk management (fi-fscm-trm),Undirected,Bank
finansiell planlegging og analyse,likviditetsstyring,Undirected,Bank
finansiell planlegging og analyse,treasury/risk management (fi-fscm-trm),Undirected,Bank
likviditetsstyring,treasury/risk management (fi-fscm-trm),Undirected,Bank
data warehouse,analysere data,Undirected,Butikk og varehandel
data warehouse,administrere data,Undirected,Butikk og varehandel
data warehouse,bygge datadashboard,Undirected,Butikk og varehandel
data warehouse,sql,Undirected,Butikk og varehandel
data warehouse,data modeling,Undirected,Butikk og varehandel
data warehouse,microsoft excel,Undirected,Butikk og varehandel
data warehouse,analyse av forretningsdata,Undirected,Butikk og varehandel
analysere data,administrere data,Undirected,Butikk og varehandel
analysere data,bygge datadashboard,Undirected,Butikk og varehandel
analysere data,data modeling,Undirected,Butikk og varehandel
analysere data,analyse av forretningsdata,Undirected,Butikk og varehandel
administrere data,bygge datadashboard,Undirected,Butikk og varehandel
administrere data,sql,Undirected,Butikk og varehandel
administrere data,data modeling,Undirected,Butikk og varehandel
administrere data,microsoft excel,Undirected,Butikk og varehandel
administrere data,analyse av forretningsdata,Undirected,Butikk og varehandel
bygge datadashboard,sql,Undirected,Butikk og varehandel
bygge datadashboard,data modeling,Undirected,Butikk og varehandel
bygge datadashboard,analyse av forretningsdata,Undirected,Butikk og varehandel
sql,data modeling,Undirected,Butikk og varehandel
sql,microsoft excel,Undirected,Butikk og varehandel
sql,analyse av forretningsdata,Undirected,Butikk og varehandel
data modeling,microsoft excel,Undirected,Butikk og varehandel
data modeling,analyse av forretningsdata,Undirected,Butikk og varehandel
microsoft excel,analyse av forretningsdata,Undirected,Butikk og varehandel
teknologiledelse,kontinuerlig forbedringsprosess (cip),Undirected,Bank
teknologiledelse,kontinuerlig forbedringsarbeid,Undirected,Bank
teknologiledelse,kunnskap om teknologi,Undirected,Bank
kontinuerlig forbedringsprosess (cip),kontinuerlig forbedringsarbeid,Undirected,Bank
kontinuerlig forbedringsprosess (cip),kunnskap om teknologi,Undirected,Bank
kontinuerlig forbedringsarbeid,kunnskap om teknologi,Undirected,Bank
programmeringsspråk,informatikk,Undirected,Forskning
programmeringsspråk,software engineering,Undirected,Forskning
informatikk,software engineering,Undirected,Forskning
git (versioning file system),utvikle brukergrensesnitt,Undirected,Fiskeri og oppdrett
git (versioning file system),linux,Undirected,Fiskeri og oppdrett
git (versioning file system),python (dataprogrammering),Undirected,Fiskeri og oppdrett
utvikle brukergrensesnitt,linux,Undirected,Fiskeri og oppdrett
utvikle brukergrensesnitt,python (dataprogrammering),Undirected,Fiskeri og oppdrett
linux,python (dataprogrammering),Undirected,Fiskeri og oppdrett
datavitenskap,informasjonssikkerhet,Undirected,IT
datavitenskap,organisere data,Undirected,IT
datavitenskap,administrere data,Undirected,IT
datavitenskap,informatikk,Undirected,IT
datavitenskap,data modeling,Undirected,IT
datavitenskap,utvikle digitale plattformer og tjenester,Undirected,IT
datavitenskap,analyse av forretningsdata,Undirected,IT
informasjonssikkerhet,organisere data,Undirected,IT
informasjonssikkerhet,administrere data,Undirected,IT
informasjonssikkerhet,informatikk,Undirected,IT
informasjonssikkerhet,data modeling,Undirected,IT
informasjonssikkerhet,utvikle digitale plattformer og tjenester,Undirected,IT
informasjonssikkerhet,analyse av forretningsdata,Undirected,IT
organisere data,administrere data,Undirected,IT
organisere data,informatikk,Undirected,IT
organisere data,data modeling,Undirected,IT
organisere data,utvikle digitale plattformer og tjenester,Undirected,IT
organisere data,analyse av forretningsdata,Undirected,IT
administrere data,informatikk,Undirected,IT
administrere data,utvikle digitale plattformer og tjenester,Undirected,IT
informatikk,data modeling,Undirected,IT
informatikk,utvikle digitale plattformer og tjenester,Undirected,IT
informatikk,analyse av forretningsdata,Undirected,IT
data modeling,utvikle digitale plattformer og tjenester,Undirected,IT
utvikle digitale plattformer og tjenester,analyse av forretningsdata,Undirected,IT
programmeringsspråk,moderne software-utvikling,Undirected,Forskning
moderne software-utvikling,software engineering,Undirected,Forskning
security incident and event managpement (siem),dataanalyseverktøy,Undirected,IT
security incident and event managpement (siem),etterforskning av elektroniske spor,Undirected,IT
security incident and event managpement (siem),hendelsehåndtering,Undirected,IT
security incident and event managpement (siem),analyse,Undirected,IT
security incident and event managpement (siem),trusseletterretning,Undirected,IT
security incident and event managpement (siem),etterretning,Undirected,IT
security incident and event managpement (siem),cti,Undirected,IT
dataanalyseverktøy,etterforskning av elektroniske spor,Undirected,IT
dataanalyseverktøy,hendelsehåndtering,Undirected,IT
dataanalyseverktøy,analyse,Undirected,IT
dataanalyseverktøy,trusseletterretning,Undirected,IT
dataanalyseverktøy,etterretning,Undirected,IT
dataanalyseverktøy,cti,Undirected,IT
etterforskning av elektroniske spor,hendelsehåndtering,Undirected,IT
etterforskning av elektroniske spor,analyse,Undirected,IT
etterforskning av elektroniske spor,trusseletterretning,Undirected,IT
etterforskning av elektroniske spor,etterretning,Undirected,IT
etterforskning av elektroniske spor,cti,Undirected,IT
hendelsehåndtering,analyse,Undirected,IT
hendelsehåndtering,trusseletterretning,Undirected,IT
hendelsehåndtering,etterretning,Undirected,IT
hendelsehåndtering,cti,Undirected,IT
analyse,trusseletterretning,Undirected,IT
analyse,etterretning,Undirected,IT
analyse,cti,Undirected,IT
trusseletterretning,etterretning,Undirected,IT
trusseletterretning,cti,Undirected,IT
etterretning,cti,Undirected,IT
datastyring,snowflake,Undirected,Konsulent og rådgivning
datastyring,python (dataprogrammering),Undirected,Konsulent og rådgivning
datastyring,airflow,Undirected,Konsulent og rådgivning
datastyring,data warehouse,Undirected,Konsulent og rådgivning
datastyring,sql,Undirected,Konsulent og rådgivning
datastyring,scala,Undirected,Konsulent og rådgivning
snowflake,python (dataprogrammering),Undirected,Konsulent og rådgivning
snowflake,airflow,Undirected,Konsulent og rådgivning
snowflake,data warehouse,Undirected,Konsulent og rådgivning
snowflake,sql,Undirected,Konsulent og rådgivning
snowflake,scala,Undirected,Konsulent og rådgivning
python (dataprogrammering),airflow,Undirected,Konsulent og rådgivning
python (dataprogrammering),data warehouse,Undirected,Konsulent og rådgivning
python (dataprogrammering),scala,Undirected,Konsulent og rådgivning
airflow,data warehouse,Undirected,Konsulent og rådgivning
airflow,sql,Undirected,Konsulent og rådgivning
airflow,scala,Undirected,Konsulent og rådgivning
data warehouse,scala,Undirected,Konsulent og rådgivning
sql,scala,Undirected,Konsulent og rådgivning
risikovurdering,gransking,Undirected,Bank
risikovurdering,samle opplysninger fra fysiske eller elektroniske kilder,Undirected,Bank
risikovurdering,python (dataprogrammering),Undirected,Bank
risikovurdering,dataanalyseverktøy,Undirected,Bank
risikovurdering,etterforsking,Undirected,Bank
risikovurdering,frikildeetterretning,Undirected,Bank
risikovurdering,analyse av stordata,Undirected,Bank
gransking,samle opplysninger fra fysiske eller elektroniske kilder,Undirected,Bank
gransking,python (dataprogrammering),Undirected,Bank
gransking,dataanalyseverktøy,Undirected,Bank
gransking,etterforsking,Undirected,Bank
gransking,frikildeetterretning,Undirected,Bank
gransking,analyse av stordata,Undirected,Bank
samle opplysninger fra fysiske eller elektroniske kilder,python (dataprogrammering),Undirected,Bank
samle opplysninger fra fysiske eller elektroniske kilder,dataanalyseverktøy,Undirected,Bank
samle opplysninger fra fysiske eller elektroniske kilder,etterforsking,Undirected,Bank
samle opplysninger fra fysiske eller elektroniske kilder,frikildeetterretning,Undirected,Bank
samle opplysninger fra fysiske eller elektroniske kilder,analyse av stordata,Undirected,Bank
python (dataprogrammering),dataanalyseverktøy,Undirected,Bank
python (dataprogrammering),etterforsking,Undirected,Bank
python (dataprogrammering),frikildeetterretning,Undirected,Bank
python (dataprogrammering),analyse av stordata,Undirected,Bank
dataanalyseverktøy,etterforsking,Undirected,Bank
dataanalyseverktøy,frikildeetterretning,Undirected,Bank
dataanalyseverktøy,analyse av stordata,Undirected,Bank
etterforsking,frikildeetterretning,Undirected,Bank
etterforsking,analyse av stordata,Undirected,Bank
frikildeetterretning,analyse av stordata,Undirected,Bank
internet of things,datavitenskap,Undirected,Offentlig administrasjon
internet of things,analysere data,Undirected,Offentlig administrasjon
internet of things,datainnsamling og analyse,Undirected,Offentlig administrasjon
internet of things,kjemi,Undirected,Offentlig administrasjon
datavitenskap,analysere data,Undirected,Offentlig administrasjon
datavitenskap,datainnsamling og analyse,Undirected,Offentlig administrasjon
datavitenskap,kjemi,Undirected,Offentlig administrasjon
analysere data,datainnsamling og analyse,Undirected,Offentlig administrasjon
analysere data,kjemi,Undirected,Offentlig administrasjon
datainnsamling og analyse,kjemi,Undirected,Offentlig administrasjon
dataarkitektur,azure ad,Undirected,IT
dataarkitektur,python (dataprogrammering),Undirected,IT
dataarkitektur,maskinlæring,Undirected,IT
dataarkitektur,analysere data,Undirected,IT
dataarkitektur,sql,Undirected,IT
dataarkitektur,statistikk,Undirected,IT
dataarkitektur,analyse av forretningsdata,Undirected,IT
azure ad,python (dataprogrammering),Undirected,IT
azure ad,maskinlæring,Undirected,IT
azure ad,analysere data,Undirected,IT
azure ad,sql,Undirected,IT
azure ad,statistikk,Undirected,IT
azure ad,analyse av forretningsdata,Undirected,IT
python (dataprogrammering),maskinlæring,Undirected,IT
python (dataprogrammering),statistikk,Undirected,IT
python (dataprogrammering),analyse av forretningsdata,Undirected,IT
maskinlæring,analysere data,Undirected,IT
maskinlæring,sql,Undirected,IT
maskinlæring,statistikk,Undirected,IT
maskinlæring,analyse av forretningsdata,Undirected,IT
analysere data,statistikk,Undirected,IT
sql,statistikk,Undirected,IT
statistikk,analyse av forretningsdata,Undirected,IT
development of data pipelines,datavitenskap,Undirected,Internettbaserte tjenester
development of data pipelines,bygge recommender- systemer,Undirected,Internettbaserte tjenester
development of data pipelines,maskinlæring,Undirected,Internettbaserte tjenester
development of data pipelines,mlops,Undirected,Internettbaserte tjenester
development of data pipelines,ci/cd (continuous integration and continuous delivery),Undirected,Internettbaserte tjenester
datavitenskap,bygge recommender- systemer,Undirected,Internettbaserte tjenester
datavitenskap,maskinlæring,Undirected,Internettbaserte tjenester
datavitenskap,mlops,Undirected,Internettbaserte tjenester
datavitenskap,ci/cd (continuous integration and continuous delivery),Undirected,Internettbaserte tjenester
bygge recommender- systemer,maskinlæring,Undirected,Internettbaserte tjenester
bygge recommender- systemer,mlops,Undirected,Internettbaserte tjenester
bygge recommender- systemer,ci/cd (continuous integration and continuous delivery),Undirected,Internettbaserte tjenester
maskinlæring,mlops,Undirected,Internettbaserte tjenester
maskinlæring,ci/cd (continuous integration and continuous delivery),Undirected,Internettbaserte tjenester
mlops,ci/cd (continuous integration and continuous delivery),Undirected,Internettbaserte tjenester
utføre laste- og losseoperasjoner,organisere lager,Undirected,Olje og gass
utføre laste- og losseoperasjoner,prosessutvikling (forretningsprosesser),Undirected,Olje og gass
utføre laste- og losseoperasjoner,organisere delelager,Undirected,Olje og gass
utføre laste- og losseoperasjoner,plukking og pakking,Undirected,Olje og gass
utføre laste- og losseoperasjoner,varemottak,Undirected,Olje og gass
utføre laste- og losseoperasjoner,erp-systemer,Undirected,Olje og gass
utføre laste- og losseoperasjoner,logistikk,Undirected,Olje og gass
organisere lager,prosessutvikling (forretningsprosesser),Undirected,Olje og gass
organisere lager,organisere delelager,Undirected,Olje og gass
organisere lager,plukking og pakking,Undirected,Olje og gass
organisere lager,varemottak,Undirected,Olje og gass
organisere lager,erp-systemer,Undirected,Olje og gass
organisere lager,logistikk,Undirected,Olje og gass
prosessutvikling (forretningsprosesser),organisere delelager,Undirected,Olje og gass
prosessutvikling (forretningsprosesser),plukking og pakking,Undirected,Olje og gass
prosessutvikling (forretningsprosesser),varemottak,Undirected,Olje og gass
prosessutvikling (forretningsprosesser),erp-systemer,Undirected,Olje og gass
prosessutvikling (forretningsprosesser),logistikk,Undirected,Olje og gass
organisere delelager,plukking og pakking,Undirected,Olje og gass
organisere delelager,varemottak,Undirected,Olje og gass
organisere delelager,erp-systemer,Undirected,Olje og gass
organisere delelager,logistikk,Undirected,Olje og gass
plukking og pakking,varemottak,Undirected,Olje og gass
plukking og pakking,erp-systemer,Undirected,Olje og gass
plukking og pakking,logistikk,Undirected,Olje og gass
varemottak,erp-systemer,Undirected,Olje og gass
varemottak,logistikk,Undirected,Olje og gass
erp-systemer,logistikk,Undirected,Olje og gass
service-level-agreement (sla) management,behersker root cause analysis,Undirected,Bil
service-level-agreement (sla) management,kvalitetssikring,Undirected,Bil
service-level-agreement (sla) management,kontinuerlig forbedringsarbeid,Undirected,Bil
service-level-agreement (sla) management,microsoft excel,Undirected,Bil
service-level-agreement (sla) management,kvalitetssikring av data,Undirected,Bil
behersker root cause analysis,kvalitetssikring,Undirected,Bil
behersker root cause analysis,kontinuerlig forbedringsarbeid,Undirected,Bil
behersker root cause analysis,microsoft excel,Undirected,Bil
behersker root cause analysis,kvalitetssikring av data,Undirected,Bil
kvalitetssikring,kontinuerlig forbedringsarbeid,Undirected,Bil
kvalitetssikring,microsoft excel,Undirected,Bil
kvalitetssikring,kvalitetssikring av data,Undirected,Bil
kontinuerlig forbedringsarbeid,microsoft excel,Undirected,Bil
kontinuerlig forbedringsarbeid,kvalitetssikring av data,Undirected,Bil
scikit-learn,python (dataprogrammering),Undirected,Reise og turisme
scikit-learn,maskinlæring,Undirected,Reise og turisme
scikit-learn,mlops,Undirected,Reise og turisme
scikit-learn,pytorch,Undirected,Reise og turisme
scikit-learn,tensorflow,Undirected,Reise og turisme
scikit-learn,sql,Undirected,Reise og turisme
scikit-learn,prediktiv analyse,Undirected,Reise og turisme
python (dataprogrammering),mlops,Undirected,Reise og turisme
python (dataprogrammering),pytorch,Undirected,Reise og turisme
python (dataprogrammering),tensorflow,Undirected,Reise og turisme
python (dataprogrammering),prediktiv analyse,Undirected,Reise og turisme
maskinlæring,pytorch,Undirected,Reise og turisme
maskinlæring,tensorflow,Undirected,Reise og turisme
maskinlæring,prediktiv analyse,Undirected,Reise og turisme
mlops,pytorch,Undirected,Reise og turisme
mlops,tensorflow,Undirected,Reise og turisme
mlops,sql,Undirected,Reise og turisme
mlops,prediktiv analyse,Undirected,Reise og turisme
pytorch,tensorflow,Undirected,Reise og turisme
pytorch,sql,Undirected,Reise og turisme
pytorch,prediktiv analyse,Undirected,Reise og turisme
tensorflow,sql,Undirected,Reise og turisme
tensorflow,prediktiv analyse,Undirected,Reise og turisme
sql,prediktiv analyse,Undirected,Reise og turisme
ingeniørkunst,sikkerhetsklarering,Undirected,Elektronikk
ingeniørkunst,analysere data,Undirected,Elektronikk
ingeniørkunst,flyteknikk,Undirected,Elektronikk
ingeniørkunst,drifte vedlikeholdssystemer,Undirected,Elektronikk
sikkerhetsklarering,analysere data,Undirected,Elektronikk
sikkerhetsklarering,flyteknikk,Undirected,Elektronikk
sikkerhetsklarering,drifte vedlikeholdssystemer,Undirected,Elektronikk
analysere data,flyteknikk,Undirected,Elektronikk
analysere data,drifte vedlikeholdssystemer,Undirected,Elektronikk
flyteknikk,drifte vedlikeholdssystemer,Undirected,Elektronikk
datavitenskap,python (dataprogrammering),Undirected,IT
datavitenskap,sql,Undirected,IT
dataarkitektur,pyspark,Undirected,IT
dataarkitektur,ci/cd (continuous integration and continuous delivery),Undirected,IT
dataarkitektur,data modeling,Undirected,IT
dataarkitektur,power bi,Undirected,IT
azure ad,pyspark,Undirected,IT
azure ad,ci/cd (continuous integration and continuous delivery),Undirected,IT
azure ad,data modeling,Undirected,IT
azure ad,power bi,Undirected,IT
python (dataprogrammering),pyspark,Undirected,IT
python (dataprogrammering),ci/cd (continuous integration and continuous delivery),Undirected,IT
python (dataprogrammering),data modeling,Undirected,IT
python (dataprogrammering),power bi,Undirected,IT
pyspark,sql,Undirected,IT
pyspark,ci/cd (continuous integration and continuous delivery),Undirected,IT
pyspark,data modeling,Undirected,IT
pyspark,power bi,Undirected,IT
sql,ci/cd (continuous integration and continuous delivery),Undirected,IT
sql,power bi,Undirected,IT
ci/cd (continuous integration and continuous delivery),data modeling,Undirected,IT
ci/cd (continuous integration and continuous delivery),power bi,Undirected,IT
data modeling,power bi,Undirected,IT
prosjekteringsledelse,akvakultur,Undirected,Fiskeri og oppdrett
prosjekteringsledelse,programvare som tjeneste,Undirected,Fiskeri og oppdrett
prosjekteringsledelse,kunnskap om produktledelse,Undirected,Fiskeri og oppdrett
akvakultur,programvare som tjeneste,Undirected,Fiskeri og oppdrett
akvakultur,kunnskap om produktledelse,Undirected,Fiskeri og oppdrett
programvare som tjeneste,kunnskap om produktledelse,Undirected,Fiskeri og oppdrett
statistikk,programmeringsspråk,Undirected,Offentlig administrasjon
statistikk,kvalitetssikring av data,Undirected,Offentlig administrasjon
programmeringsspråk,analysere data,Undirected,Offentlig administrasjon
programmeringsspråk,kvalitetssikring av data,Undirected,Offentlig administrasjon
python (dataprogrammering),a/b-testing (konverteringsoptimalisering),Undirected,IT - programvare
python (dataprogrammering),apache spark,Undirected,IT - programvare
analysere data,a/b-testing (konverteringsoptimalisering),Undirected,IT - programvare
analysere data,apache spark,Undirected,IT - programvare
a/b-testing (konverteringsoptimalisering),sql,Undirected,IT - programvare
a/b-testing (konverteringsoptimalisering),lage prediktive modeller,Undirected,IT - programvare
